USERID,CGPA,Salary_month_USD,Special Bonus_GBP
7549,3.791763109,9583.333333,1758
6183,3.24475109,4335,1410
13076,3.82416817,10416.66667,1884
3161,2.69236244,5833.333333,2287
8051,3.227882921,3583.333333,1778
11469,3.973395824,9166.666667,2729
4664,3.86448218,6666.666667,3187
1686,3.043222672,11458.33333,2538
10794,3.488549996,4898.666667,1039
6705,2.725341752,4506.666667,4835
11485,3.198470265,6666.666667,1976
3975,2.861329557,6625,3723
1136,2.888380058,6416.666667,3226
7084,3.887137487,9625,1648
6561,2.809595329,6666.666667,628
5407,3.582801092,5637.5,3360
12363,3.595328342,8333.333333,1043
6342,2.882024016,4853.333333,1325
5038,3.629781712,6500,1758
3870,2.695085656,10416.66667,1913
5915,2.191508243,9166.666667,4503
521,2.036376647,3333.333333,1762
2786,3.861035269,6125,1653
10218,3.70841177,5606.25,873
917,2.803388765,5250,1853
8589,2.123511759,4416.666667,2249
8020,3.377069567,6500,4473
11232,2.458614748,12083.33333,3684
9611,2.781633668,6416.666667,3793
11917,2.587040688,4583.333333,2005
5269,2.242149916,11833.33333,3675
11118,2.359211078,5416.666667,847
12621,2.168182768,7750,3330
5531,2.186840439,8500,1400
3159,2.585741894,7583.333333,169
13113,3.84369751,7500,4232
12381,2.058644663,11000,1953
5015,2.099467802,5541.666667,4298
12822,2.486748187,6250,4133
10368,3.066842951,3166.666667,2818
8284,2.304696917,4750,4051
11154,3.859018036,10250,2480
10298,3.21387647,6833.333333,2142
10373,2.243906477,5708.333333,65
11464,2.406510087,9666.666667,2750
3385,3.803049815,7333.333333,1827
10534,3.612153919,5000,4870
6740,3.028957444,5416.666667,2918
2592,3.538315304,5460,1745
10240,2.319197453,3416.666667,3159
1044,3.18251831,10000,3524
8150,3.968256629,7200,4157
5157,2.091961979,7666.666667,1216
7852,3.841249214,4241.666667,145
8314,2.679065811,7500,2914
10972,3.790888577,8400,3761
11827,2.710042302,9916.666667,4900
8424,2.148131877,7500,1314
13288,2.994383067,11666.66667,996
4890,3.546774151,4583.333333,4628
5741,3.951960557,6675.916667,733
8601,2.830952473,10166.66667,3402
8341,2.134185635,5891.666667,2173
1731,3.465686284,10833.33333,3475
6558,2.379250309,6259.5,2139
2882,2.578744755,5000,4947
13099,2.347232099,4166.666667,3258
5164,2.072915515,7141.666667,3028
7928,2.056138094,6250,4439
9225,2.597540091,6083.333333,4229
11902,3.532279273,11250,960
4778,3.035895879,9985,1313
10067,3.934019142,6000,2088
1911,2.352172466,5270,4874
10625,2.863886638,6666.666667,1444
2819,2.277909645,4750,694
4401,2.278141008,12500,214
9837,2.024702586,10000,257
12487,2.268345616,5000,1248
8811,3.82664837,5583.333333,4200
5575,2.873112043,11250,2006
8547,3.127537552,4000,3982
11755,3.533483786,3625,901
3793,3.121565262,10166.66667,567
1366,2.807138539,5250,2251
3328,2.625952032,11500,655
10285,2.547989838,10000,2455
9637,3.619582875,6000,3222
1078,3.518398472,9991.666667,390
4336,2.843194447,7583.333333,874
7603,3.857924178,12583.33333,54
7270,3.511747495,8000,3113
8066,3.501895432,7833.333333,3400
11048,2.501725601,6416.666667,2872
8957,3.774429906,7083.333333,2330
9451,3.594787454,7500,1459
7007,3.498742042,3333.333333,4827
5772,3.331994827,9166.666667,1589
13377,3.839703273,4666.666667,4395
256,3.469480662,4000,1968
4249,2.563599456,5996.5,2012
12181,2.559549779,3333.333333,4655
12818,3.937123057,5791.666667,2657
6760,2.444711084,4166.666667,525
8036,2.824257853,10416.66667,3430
8020,3.741443776,3182.333333,764
8209,2.639265057,6625,2294
752,3.748288005,6071.5,3741
5427,2.002730712,4437.5,3857
4522,2.577483788,7341.666667,2500
288,2.835742955,10416.66667,252
2069,3.065843906,4683.333333,2951
6662,2.587239653,7083.333333,2196
1024,3.859284064,4166.666667,3781
3102,3.138044256,6856.25,3522
673,2.142344774,5583.333333,630
6537,2.585449115,6101.333333,2561
8362,3.245980058,6250,169
3461,2.603131103,3250,1186
162,2.786462493,6650,3672
10821,2.612175763,7083.333333,3477
9296,3.478361181,6250,99
5006,2.275970463,5733.833333,3607
1672,3.327681372,8166.666667,4966
6469,2.884874157,4333.333333,1332
1895,2.11959234,5916.666667,3202
2157,3.661753975,7083.333333,659
3159,3.043680666,5833.333333,184
11653,3.73314233,6666.666667,3961
11188,2.980305488,8228,558
6803,2.108399974,5000,4947
2252,2.343969026,9833.333333,1675
5042,3.697470965,12250,3406
1727,3.482927009,10557,757
5291,2.973549595,11250,3952
4599,2.216945136,4333.333333,4621
1244,2.139904371,8583.333333,979
12892,2.245385083,6500,587
12961,2.445759135,4166.666667,792
6302,3.698491893,7500,3953
13003,3.310652417,9875,3633
12574,3.972984834,6875,2022
2305,2.193038538,3166.666667,455
3989,3.230034314,5083.333333,3286
9218,3.874383527,7383.333333,2874
3388,3.481267074,8333.333333,3761
9861,3.947812048,7000,2562
5711,2.872305524,4583.333333,755
13174,3.243199009,5010.416667,2837
12207,2.999346148,9583.333333,3611
7058,2.555032373,5391.666667,4515
9319,2.900815493,7000,51
13019,3.882077286,5833.333333,1029
12118,3.558080167,6050,2053
868,3.44997152,4583.333333,1203
4505,3.025459941,5726.916667,612
4822,2.094280025,3333.333333,4324
4148,3.799867119,7166.666667,862
9331,3.681033171,5416.666667,3300
1775,2.581230576,5833.333333,4579
5306,3.115830038,12500,3525
9335,3.051274322,5416.666667,2102
8672,3.486711744,4005.833333,4298
4204,2.968567602,5333.333333,2303
3312,3.172744102,8083.333333,1651
7836,2.20309478,5416.666667,2305
3558,3.645542181,7250,4459
10309,2.120838751,10833.33333,2417
3835,2.447544838,3416.666667,4578
3246,2.001871455,6477.083333,3020
11853,3.227266107,3333.333333,1271
3857,3.373051519,6216.666667,2340
5523,2.652849104,5416.666667,1678
10370,3.507643745,5916.666667,4126
13140,3.726076357,4866.666667,2271
181,3.234856656,4750,4123
554,3.314844749,3833.333333,1880
5078,3.259105622,5833.333333,4388
9151,2.548675362,4062.5,2432
3150,3.435698982,5750,4873
5111,2.098837557,4416.666667,753
3251,2.128811331,8333.333333,772
6356,2.068496606,5833.333333,1002
5980,2.084462656,3166.666667,2992
2492,3.100491158,8750,1977
7465,3.675444932,8333.333333,2857
11926,3.619799143,12083.33333,3943
1494,3.176863695,7083.333333,3888
3456,3.850366724,5583.333333,3588
7663,3.139219439,10316.66667,2600
2844,3.88742089,6250,3379
5444,2.949184351,6083.333333,1745
7611,2.063671466,9166.666667,26
9415,2.025089704,6083.333333,4060
10691,3.950697897,5250,2050
3206,3.804050258,4583.333333,81
6404,3.849206026,3750,2538
6115,2.836177364,11250,3023
12332,3.796027064,9750,246
12296,2.86481731,6666.666667,4396
1283,2.872690207,8333.333333,2691
5903,3.029529117,11500,4111
13355,3.712309463,8666.666667,1206
5811,3.523766142,11916.66667,1955
2925,2.055132674,4416.666667,931
7122,3.417984386,11250,3862
7079,2.071476638,12500,427
1503,3.117186181,9105.833333,2514
2703,3.548894263,5708.333333,3726
5136,2.188599854,11250,4944
8977,3.555364815,5750,2825
12612,2.403098715,6250,3091
9321,2.793300461,8226.166667,4959
1484,2.302456372,11250,4653
2179,2.806917027,9333.333333,2543
5097,2.001239065,3750,501
7991,2.304460207,6916.666667,4348
1595,2.822372296,5000,1466
5716,2.479536104,9166.666667,1303
10898,2.51239414,10833.33333,3488
11181,2.501183639,3570.666667,1990
1840,3.102868965,9166.666667,3641
11960,3.28810313,6333.333333,3630
3162,2.001800072,4299,807
4594,2.644060308,12500,4003
3056,2.222168074,4508.333333,3541
7438,2.699406785,10833.33333,235
8200,3.09403372,9583.333333,2906
7202,2.926154674,5000,1410
8802,3.348280994,10333.33333,3355
8501,3.433191805,5500,1450
5605,3.349079694,7500,2003
1867,3.595007563,7333.333333,3012
10903,2.745795454,3785.583333,3605
6879,3.256032086,11250,4196
5747,3.089250311,9250,3724
11951,3.551162161,11833.33333,4938
2896,2.522253594,5491.666667,3042
11760,3.910297856,5833.333333,2787
13178,2.319718445,7916.666667,1724
4952,3.123974493,8166.666667,1685
3476,3.607974503,8500,4676
6952,3.641379706,7250,4180
594,2.265581449,5666.666667,4825
8595,2.557139149,11666.66667,3240
9444,2.116696121,8791.666667,1447
8121,2.235065196,5303.166667,3448
2880,2.536273395,6250,1543
7542,3.016631278,9333.333333,4418
3487,3.295887421,6723.583333,1323
6247,3.343337987,5166.666667,2209
6633,2.012362035,6833.333333,2439
11608,2.480279712,5666.666667,3701
11907,3.55473851,6000,856
6496,2.469002096,7083.333333,2687
7128,2.610957087,4666.666667,1012
4595,2.173739304,4875,3348
8904,3.290771022,3750,2716
1774,2.065896947,6166.666667,2251
7510,2.624208574,10416.66667,3529
10697,3.64501238,7333.333333,3699
8867,2.731237152,4583.333333,192
9400,2.956678147,4166.666667,4418
9365,2.088451323,6416.666667,911
7319,3.696199393,11666.66667,2508
12485,3.701060817,9916.666667,379
7688,2.164223959,4416.666667,4139
8597,2.04360741,6000,2312
3421,3.78205696,9958.333333,4507
10272,2.551927222,8333.333333,2953
11935,2.24523508,3934.666667,2466
7849,3.224466075,11250,1189
12427,2.912716957,7916.666667,1810
7696,2.850419057,4000,3984
10298,2.340571422,7083.333333,1821
12391,3.857085579,9725,4070
11245,2.296234567,10666.66667,968
13317,3.021846465,6500,595
12017,2.52295324,7106.666667,3652
8819,2.423505705,5958.333333,2156
6943,2.049712386,6941.666667,4727
12298,2.296385779,3333.333333,857
10159,3.312767749,7416.666667,2323
10138,3.904098676,4000,4436
833,2.355367478,11250,3898
12353,3.024434634,4833.333333,2559
8396,2.232035347,6833.333333,1859
7129,2.534978785,3813.333333,2531
11619,3.669462194,10416.66667,1766
2623,3.91338044,5833.333333,1596
10287,3.605449025,9000,1626
3898,3.861513666,6958.333333,3261
1623,2.90929993,3833.333333,1491
1461,3.505730956,3958.333333,3778
4125,2.645235267,12083.33333,4121
3838,3.660452417,10750,23
10240,2.450889589,6833.333333,222
11225,2.366359691,3952.083333,2685
12802,3.66330886,8350,473
11105,2.04949532,7000,3411
12602,3.888476049,7916.666667,4700
4928,2.509746791,4833.333333,2782
11225,3.219128636,11500,4727
7598,3.875189497,7833.333333,2932
3213,2.437124782,6433.333333,571
2279,2.328303314,7166.666667,594
4074,3.537969974,5416.666667,1672
5238,3.058936186,6524.333333,3155
6866,3.031863762,6666.666667,328
2217,2.452286405,9166.666667,3821
3554,3.648513044,7500,4113
8488,3.055628426,5666.666667,358
5174,2.567938581,5833.333333,3438
4424,3.901956937,5723.75,4169
8560,2.313301999,4833.333333,4786
6976,2.345317365,12250,429
1000,3.021106996,6666.666667,1968
4770,3.508048149,4250,2886
6872,2.124182686,7916.666667,66
10591,2.272167326,8000,3794
4018,3.724345742,9625,4455
8864,2.122669236,7575.75,3087
11745,3.442673517,3750,3809
1810,2.338634431,6666.666667,3306
12099,2.145662059,6833.333333,3461
12455,3.148672907,8312.083333,3829
7528,3.803568721,11666.66667,2801
3980,3.286269316,7166.666667,3027
7595,3.997410432,3916.666667,332
11820,3.116177154,5333.333333,4561
13249,2.993995045,10000,2982
7853,3.072532093,5833.333333,2504
6828,3.284845306,3163.333333,3027
282,3.498802074,4250,2365
10208,3.943744176,6400,3587
2669,3.252152634,7916.666667,697
1986,3.768234824,7751.083333,1876
10196,2.054539014,6416.666667,684
12648,2.578767195,4000,2676
6376,2.764413638,6583.333333,699
12887,3.089346312,10333.33333,1572
5267,2.807575425,7083.333333,4463
7164,2.469998302,3318.333333,2172
4723,3.183630433,5916.666667,4876
3461,3.742074887,5416.666667,380
494,2.915728013,6833.333333,4629
9704,2.949725228,4152.583333,2153
2790,2.266379384,12471.66667,2646
3464,3.900363848,9333.333333,3186
9110,3.493644489,7916.666667,2520
9109,3.846536087,6166.666667,4147
5018,2.704439313,4916.666667,1074
2802,3.162066133,9666.666667,4994
2326,3.256878551,4239.666667,1283
4630,2.160777077,8750,3104
10581,3.237865499,6250,3688
13059,3.337410582,3336.666667,3126
7029,2.409681007,8333.333333,214
9004,3.63681836,5833.333333,1517
4648,2.95888517,3166.666667,1308
9118,3.16604981,12083.33333,4843
11754,3.406244352,5283.333333,4223
13322,3.556540285,9166.666667,4844
7427,2.246947869,8333.333333,3560
6453,2.085749649,10100,2589
12474,2.293847862,8333.333333,2684
10027,3.540599748,8333.333333,4609
2243,3.199185262,7666.666667,1013
2074,3.620495434,5583.333333,1194
4757,2.867987257,4791.666667,1003
1126,3.378601624,3333.333333,4958
6063,3.892155758,6166.666667,4870
2667,2.791308825,6916.666667,3584
7500,3.571341536,11791.66667,4742
11450,2.862315324,4093.333333,2159
8389,3.725641703,5000,2829
972,2.761391036,4160,651
151,2.970572053,7500,3352
8804,2.016903449,10583.33333,3433
7364,2.021327976,5250,18
9844,2.733461831,10000,2789
6556,3.741566476,5083.333333,2313
1993,3.422055397,4916.666667,2039
10554,3.226369534,6916.666667,1227
1296,2.753403994,5166.666667,1813
13140,3.457292634,8166.666667,2151
9576,3.462306857,5583.333333,3398
4131,2.272142676,5833.333333,1224
12627,3.021943956,6250,3236
11097,3.258721597,5000,4200
525,2.508900867,4666.666667,1054
9364,2.896379053,9583.333333,2832
766,2.925982713,7250,690
4344,3.999655237,4833.333333,3070
13082,2.128964064,5458.333333,2858
2514,3.81008521,5500,3611
10117,3.849020421,9583.333333,454
2716,3.084665714,8333.333333,3253
8635,3.967233846,6166.666667,1889
675,3.708570843,4583.333333,396
2762,2.597876511,4583.333333,4999
11906,2.927563821,8333.333333,2145
11657,3.795107354,7291.666667,2817
9874,2.772731026,10416.66667,3406
2029,3.36182133,8041.666667,1956
10724,3.380383575,5833.333333,2751
36,3.260656214,7333.333333,3534
1519,2.051922587,6166.666667,2083
5751,3.018438338,5416.666667,2800
4932,2.301160641,5416.666667,4759
11477,2.42964896,5833.333333,1956
3135,3.431709108,3416.666667,3816
13398,2.421555908,8833.333333,407
6318,3.535166617,6833.333333,1478
10185,3.098695027,6666.666667,2456
12646,2.906531895,6875,3960
9694,2.566612409,5833.333333,1687
9024,3.159610731,3523.833333,4412
1930,3.31330558,4583.333333,3094
8970,2.391656092,6833.333333,4611
1177,2.753095979,6666.666667,1650
3201,2.604704369,6166.666667,555
7063,3.72358939,12500,444
4934,2.926886658,5000,783
7049,2.515229914,5833.333333,915
8526,3.035574956,7416.666667,470
12228,3.11188257,8875,4486
7049,2.377423715,5083.333333,4767
5725,3.185802398,3833.333333,2879
1050,2.612038818,6833.333333,3674
12043,2.062345525,5458.333333,4194
4960,2.088413757,10833.33333,4827
740,2.01704924,5416.666667,4835
10326,3.091515387,8500,1610
602,2.887631689,5833.333333,4264
12487,2.664701333,7916.666667,1895
969,3.558789107,9583.333333,3600
10913,3.648291079,8333.333333,574
3694,3.648957258,5416.666667,1543
1680,2.506071808,5916.666667,4226
1796,2.523457237,6848.416667,4736
1636,3.026592274,6833.333333,1727
8606,3.091270541,9166.666667,2503
12038,3.316594235,3416.666667,1762
4135,3.304531149,5802,543
861,2.293141371,4333.333333,312
4231,2.811641186,8416.666667,1592
10620,2.173872948,6666.666667,3459
5553,2.047652621,7333.333333,3058
1723,2.372411007,9833.333333,492
7485,2.658621208,7500,2013
11470,3.112809016,7500,2590
1353,2.72972038,6250,440
1407,3.456412572,6491.666667,156
6823,3.101826972,4666.666667,3846
3748,3.983038682,7083.333333,1084
6500,2.992484973,4125,4322
6622,2.704795838,3333.333333,4058
3363,2.314349171,10210.83333,152
9842,2.833401317,11250,148
11774,3.564394584,5833.333333,1826
4512,3.909167733,6000,571
3756,2.300128157,5000,725
4285,3.955858706,5833.333333,2567
11608,2.596822858,4750,3327
1673,3.44699123,10500,3366
8191,2.775329589,5250,2122
955,2.205948784,5916.666667,3873
11730,3.211040338,9966.666667,374
8496,2.95118571,4875,2056
8404,3.455475656,3975,781
2626,2.873691107,7280,4472
7816,2.284829831,6833.333333,438
5096,2.2332207,7583.333333,259
8595,2.493983534,3500,2730
11792,3.046477861,6300,3286
3673,2.69133262,6750,4322
924,2.255273184,3466.666667,3188
10801,2.10929222,8875,2683
12916,2.936487426,5166.666667,965
10351,3.847964722,7250,2740
4870,2.287127918,11250,2410
6649,3.202186258,5200,214
1686,3.650370072,3750,1660
10318,2.73713447,4833.333333,132
11956,2.555720458,8479.916667,1996
12304,3.462094578,6300,991
9745,3.363057807,7833.333333,1276
11359,3.692942205,5416.666667,4591
6159,3.399358853,9583.333333,2525
11822,3.339916433,4750,999
3554,2.73605794,3500,2601
6354,3.429396834,6666.666667,1985
6072,2.080501224,9500,974
9268,2.612907739,3500,4326
7957,3.748468455,11416.66667,1744
13313,3.354405326,5666.666667,938
9990,3.596208494,3500,1404
7547,2.876052962,6250,4119
12232,2.738561587,10833.33333,216
2455,3.964410618,5083.333333,2311
8979,3.041919818,7666.666667,4671
1174,3.429244164,6250,1863
6602,3.998960043,11208.33333,1800
7069,2.543277245,11458.33333,4631
1373,3.210706492,6166.666667,3128
5969,2.465785881,7916.666667,3453
2461,3.018872426,4500,2580
2600,3.062142214,5541.666667,1846
10645,2.714214714,6250,3740
9183,3.001671777,5583.333333,1151
2099,2.147135502,9333.333333,3456
3941,3.603027288,6000,1174
1468,2.346192385,12500,666
6495,3.299646675,8083.333333,4832
9866,2.731753834,3916.666667,1086
12069,3.096964312,9166.666667,305
13110,2.136328295,4666.666667,2400
7650,3.504954178,8916.666667,1292
11465,3.920611575,6000,4015
13111,3.762940074,5833.333333,36
11523,2.669190031,8000,585
7496,3.620424408,5000,2461
10257,3.242675926,4000,3938
4385,2.800070342,7166.666667,1689
6586,2.513525975,5416.666667,2002
6795,3.198488434,4666.666667,4652
8488,3.618594979,10833.33333,2978
1747,2.365235743,6000,2399
2266,2.706668809,5416.666667,3105
5099,3.970671307,5840.583333,1
12763,2.239644974,7166.666667,4706
11760,2.160589654,4083.333333,1088
2300,3.589034625,5083.333333,1590
10178,3.818525514,6607.083333,4167
5763,2.619625034,10000,1412
5770,2.730402816,10416.66667,4579
5222,2.538283146,6166.666667,1584
3825,3.053329139,10416.66667,4911
11077,2.994897294,4958.333333,391
2164,2.879043353,5833.333333,1718
3438,3.625504352,7666.666667,3625
11033,3.89333572,5666.666667,1171
727,2.480377476,4416.666667,1617
11378,2.843275917,6833.333333,3661
4791,3.41028028,6250,3000
10049,2.359986402,5416.666667,1592
4002,3.496218787,5583.333333,3807
12642,3.132297142,5000,4144
7126,2.502760724,8416.666667,3080
11254,3.491083649,10166.66667,460
8598,3.444785031,7708.333333,4433
10317,3.938400235,5833.333333,3283
7175,3.405881862,10833.33333,3424
9062,3.898711282,6250,3451
5029,2.616159759,8333.333333,661
12022,3.494252778,8750,4618
11179,3.869214978,8750,2414
6215,3.181526245,7916.666667,1871
11829,2.825900337,6916.666667,1864
10571,3.639237369,3416.416667,4011
6789,2.676966965,8333.333333,4391
6821,2.361277491,8750,3831
11844,3.827357621,5000,2569
5177,3.134340744,8216.666667,1805
10097,2.515355631,4833.333333,3414
603,3.092366157,4416.666667,4158
8105,3.3334535,10000,1226
1565,2.868243279,5833.333333,763
10589,3.810280375,8833.333333,2024
2781,3.769926573,8166.666667,3842
1690,2.728951427,5083.333333,3796
10650,3.04833411,10833.33333,2386
4220,2.439287597,5250,2200
4668,2.089417508,5008.333333,927
8272,2.901338876,4166.666667,4791
2433,2.570414106,7416.666667,4799
8783,3.308668575,5000,2375
5143,3.810808526,6425,4262
3141,2.788919127,6333.333333,4125
4139,3.055412516,4833.333333,2853
3025,2.845290536,7800,4850
2547,2.639373959,7500,1079
5141,2.000166536,8458.333333,2308
7166,3.259437087,5466.666667,153
8849,2.994498545,4833.333333,270
9664,3.56177696,4583.333333,4153
8843,3.450955918,5883.333333,1345
4042,3.877649843,5000,2888
1060,2.093067512,10833.33333,2016
13147,2.105572294,6250,3832
10205,2.142594363,4583.333333,1425
8590,3.940506361,8583.333333,2533
6514,2.192969797,4250,130
11022,3.738337663,8666.666667,2473
428,2.081921484,6666.666667,2319
12923,2.850750387,4666.666667,2563
10227,2.716416653,6250,2276
12392,3.552724051,6833.333333,3377
9398,2.014213923,9583.333333,3097
9777,3.332118952,6500,4804
2932,3.940795231,6933.333333,3465
605,2.536292494,8916.666667,2392
1179,3.439964306,4981.666667,694
4466,3.155288643,6416.666667,2758
1252,2.48947443,7916.666667,3291
8040,3.152079306,7814.75,2848
9656,3.829321388,5833.333333,3923
8402,3.478533644,6833.333333,2932
6569,3.696195517,4000,3605
7157,3.446104505,7000,4994
12148,3.707747173,7250,1317
8874,3.328153485,4666.666667,4407
11522,3.979621777,10000,4920
3526,3.768860287,3833.333333,1677
3370,3.966370234,3333.333333,2965
12605,2.171000668,5833.333333,3520
6525,3.500835585,4124.5,1081
13051,2.271917293,5416.666667,589
8591,2.020125394,6040,4379
4410,2.282221423,10000,537
12407,2.948829011,7208.333333,972
326,2.453664994,3750,4701
13137,3.339139369,11666.66667,1434
2890,2.900059231,5893.75,1067
6460,3.221797355,5833.333333,1604
9531,3.320873442,8333.333333,3728
8082,3.724608128,4083.333333,989
4620,2.856245223,4966.666667,1898
8043,2.805293407,11625,3420
8649,3.197762287,7381.666667,3173
10381,2.683545315,4166.666667,2683
1067,3.120779601,10000,3978
6856,2.703780079,7250,1722
5409,3.105687648,7833.333333,130
5977,2.989179072,9166.666667,1642
2174,2.467753433,8333.333333,2829
10699,3.431201046,11070,731
11900,3.558613763,7500,918
1855,3.149082383,4500,3975
8948,2.986841302,3333.333333,2672
1050,3.093044685,7416.666667,4815
7704,3.203890923,7500,4384
5844,3.443076067,4272.666667,4287
10565,2.208758473,7583.333333,1324
4637,2.304872642,8333.333333,3351
11625,2.877629782,7250,1531
8500,3.925669726,4250,1247
10463,3.747492442,8500,152
9544,2.352744539,6583.333333,119
5427,3.580554254,6000,3620
13010,2.579972845,3726.666667,2436
10129,3.722037207,7666.666667,708
12636,3.821865922,8333.333333,3347
3793,3.121747096,3500,4064
1644,3.770024843,4750,1823
9269,3.774756563,4437.333333,3251
6961,2.071453493,9166.666667,4876
100,2.197503276,6416.666667,2628
1839,2.707185362,9583.333333,317
3731,3.728798158,7083.333333,4434
11763,3.824706157,4383.833333,3045
3040,2.306141981,7000,784
5446,2.044958965,5808.333333,88
6227,2.97348695,6666.666667,17
4198,2.127028391,7083.333333,888
9134,2.541230888,7083.333333,3069
11253,2.581544796,3833.333333,824
2984,3.718670144,5416.666667,2532
10680,3.943349145,7083.333333,1488
574,3.976652265,3541.666667,1632
150,2.559030745,6000,3889
13372,2.669268429,8093.75,2015
12914,2.961538076,7666.666667,1114
2655,2.474591133,10083.33333,4832
5713,2.701783759,7333.333333,3797
3703,2.300455117,8916.666667,4701
11417,3.431620193,10000,2614
9944,3.049500118,5833.333333,4684
10136,2.608863095,6250,4597
12526,3.275122629,5083.333333,4832
5330,2.026904496,9833.333333,904
2313,3.883188711,7666.666667,4442
8962,3.750220566,5250,2553
1582,3.615951413,9166.666667,3779
4614,3.688390474,5833.333333,4895
13129,3.401489097,9166.666667,409
4894,2.06509278,4500,294
4910,2.23462983,6250,3553
12617,2.654620657,5416.666667,4314
9646,3.056627736,4750,4861
5568,3.843388792,4853.333333,1076
2476,3.412057554,5351.25,4484
3662,2.892828838,6541.666667,1758
12810,2.434332404,6333.333333,239
2876,2.339826099,3333.333333,4809
8409,2.364668996,8750,586
8589,3.854404748,5666.666667,2485
4622,2.293286205,5500,2661
8517,3.847589547,12083.33333,4792
750,3.028535574,11273.58333,827
2005,2.368743169,7750,2069
391,3.936352602,5708.333333,1211
10632,3.41079195,4112.5,2862
9931,2.597199077,3402.5,1631
13081,3.271443895,4583.333333,4116
7798,2.588176735,8750,3858
3231,3.949906952,5666.666667,276
3174,2.591408094,9791.666667,1953
10592,2.340718702,9333.333333,4874
10167,3.99085262,5000,4237
1781,2.965022099,4583.333333,1971
5900,3.230567847,8666.333333,239
13131,2.58174649,9791.666667,3771
10444,2.532987363,8333.333333,2773
9737,3.386875099,5666.666667,4542
6429,2.010009232,10000,3008
11053,3.060642338,4166.666667,3520
11356,3.728091023,5000,2528
12560,3.552785667,4333.333333,4425
8680,3.32732702,11566.66667,4447
5671,2.727040143,6583.333333,921
2711,3.853757665,3813.333333,715
12872,2.269830735,11000,322
1023,2.684497165,5000,1378
11720,3.089035689,5250,2272
8455,3.395453881,9450,1480
1112,2.040635883,5570.833333,1354
494,3.75716681,4416.666667,3509
10265,3.380709408,5666.666667,4573
2004,3.324016478,4750,2449
8602,3.844458034,8166.666667,75
6654,3.703134718,9166.666667,1171
2433,3.888985981,5416.666667,3246
13026,2.047047901,7937.5,629
13035,2.756672634,6250,684
9490,3.579815822,6250,371
966,2.534057413,4833.333333,3564
1827,3.745855301,7500,3281
11379,2.423839732,7083.333333,2508
9586,3.556789927,5416.666667,4346
4082,2.814829586,5000,582
2397,3.478719271,8491.666667,250
5939,2.73455617,12333.33333,2194
7089,3.476790507,4333.333333,4715
5554,3.582567495,5083.333333,4904
6986,3.495525481,7583.333333,3815
1187,2.703300294,10264.83333,3726
9223,2.428804778,4166.666667,2944
9042,3.428716353,4666.666667,2186
3233,3.198920484,10000,2859
11986,2.880335507,9583.333333,334
10041,2.744826636,3250,4775
9011,2.66405784,6445.833333,1142
9936,2.43811122,3666.666667,4606
443,3.350401318,5000,4865
11780,2.548967715,5625,4456
9624,2.701513289,6250,335
3539,2.198333407,4375,3105
4817,2.129571786,3466.666667,2923
6997,2.280567925,7250,1223
3063,3.412473033,7678.583333,1557
12506,2.945231375,7285.666667,1061
959,2.001676194,3166.666667,2837
981,2.44514329,7666.666667,960
636,3.851332235,6083.333333,2460
11259,3.849653856,8333.333333,921
11117,2.564457206,6666.666667,3719
1990,3.147335717,9000,1234
3326,3.035793624,7916.666667,3951
6340,2.065761491,5208.333333,4573
751,2.369931986,7916.666667,3021
1996,3.963723356,9000,3511
9735,2.293972761,3500,1381
9926,2.004108763,4166.666667,3636
1570,3.786548611,6916.666667,2405
11007,3.780266949,7750,3071
9952,3.943451984,8666.666667,4331
13223,2.51401486,4583.333333,2724
5756,2.676457451,9958.333333,1362
12125,2.303184816,10833.33333,1924
380,3.295403101,7291.666667,4492
6493,2.531730512,8308.333333,546
12309,3.813030675,11250,4637
2024,2.050796927,9708.333333,4968
1211,2.383461411,9166.666667,908
12802,2.993466933,6666.666667,3498
7117,2.596796326,5416.666667,1951
12788,3.518731064,7500,3793
3322,3.741170563,5416.666667,2277
10779,2.194923123,5525,2956
4468,2.088388708,3750,3065
3656,3.37476921,3666.666667,2521
2195,3.905283099,6416.666667,2373
11226,3.049673778,4000,4258
9003,2.627768918,8583.333333,1819
7206,3.194660322,4853.333333,2091
10375,2.94972716,6250,2805
7729,2.230353084,6166.666667,303
1262,2.633624992,10833.33333,3011
11384,2.929498096,7445.333333,3319
7828,2.017168393,9166.666667,3940
9156,3.502312279,8083.333333,2605
9089,2.221031838,8500,1008
7172,3.394132106,6000,4372
9796,2.784080701,7583.333333,2763
9561,3.053297023,11500,4053
8596,2.42032276,10974.16667,1219
1628,2.800788612,11250,678
2261,3.648660978,4208.333333,1961
9879,3.387514876,6643.25,2609
6453,2.424739807,9166.666667,3916
10413,2.238605235,3916.666667,1062
667,3.217789617,3875,2794
8044,3.912287382,9583.333333,3865
12117,3.192300928,5166.666667,131
1235,3.909003254,5208.333333,418
12145,2.113067983,4160,2217
1454,2.895691603,4583.333333,1500
12102,3.242655287,8333.333333,785
5578,2.58724704,8021.833333,791
12475,3.311126306,7583.333333,2861
6775,2.433302149,4602,1329
7766,3.127990146,8333.333333,2108
3618,2.887213438,8666.666667,1456
4703,3.019434174,6083.333333,4101
3003,2.548545119,10000,1477
13116,2.952451587,6583.333333,3853
5322,3.814606401,3750,4536
6175,2.755958906,8216.666667,497
2990,2.67643636,6708.333333,1700
